Category,CategoryID,GO,Description,PARENT_GO,LogP,Enrichment,Z-score,#TotalGeneInLibrary,#GeneInGO,#GeneInHitList,#GeneInGOAndHitList,%InGO,STDV %InGO,GeneID,Hits,Log(q-value),GeneList
GO Biological Processes,19,GO:0008535,respiratory chain complex IV assembly,19_GO:0009987 cellular process,-2.2,7.8,4.2,30293,30,389,3,0.77,0.44,55744|91137|388753,COA1|SLC25A46|COA6,-0.33,MyList
GO Biological Processes,19,GO:0009612,response to mechanical stimulus,19_GO:0050896 response to stimulus,-2.2,2.9,3.2,30293,214,389,8,2.1,0.72,1301|2821|3786|4131|5599|7846|63982|441027,COL11A1|GPI|KCNQ3|MAP1B|MAPK8|TUBA1A|ANO3|TMEM150C,-0.33,MyList
GO Biological Processes,19,GO:0016051,carbohydrate biosynthetic process,19_GO:0008152 metabolic process,-2.2,3.6,3.4,30293,131,389,6,1.5,0.62,34|2821|7167|7360|51363|81849,ACADM|GPI|TPI1|UGP2|CHST15|ST6GALNAC5,-0.31,MyList
GO Biological Processes,19,GO:0090151,establishment of protein localization to mitochondrial membrane,19_GO:0051179 localization,-2.1,7.5,4.2,30293,31,389,3,0.77,0.44,3320|26519|401505,HSP90AA1|TIMM10|TOMM5,-0.31,MyList
GO Biological Processes,19,GO:0051654,establishment of mitochondrion localization,19_GO:0051179 localization,-2.1,7.5,4.2,30293,31,389,3,0.77,0.44,4131|10059|51566,MAP1B|DNM1L|ARMCX3,-0.31,MyList
GO Biological Processes,19,GO:0045070,positive regulation of viral genome replication,19_GO:0016032 viral process,-2.1,7.5,4.2,30293,31,389,3,0.77,0.44,103|9217|29883,ADAR|VAPB|CNOT7,-0.31,MyList
GO Biological Processes,19,GO:0031114,regulation of microtubule depolymerization,19_GO:0050789 regulation of biological process,-2.1,7.5,4.2,30293,31,389,3,0.77,0.44,4131|11075|22911,MAP1B|STMN2|WDR47,-0.31,MyList
GO Biological Processes,19,GO:0042176,regulation of protein catabolic process,19_GO:0008152 metabolic process,-2.1,2.4,3,30293,360,389,11,2.8,0.84,819|2932|3320|4905|5245|5700|10197|55737|57630|79589|282679,CAMLG|GSK3B|HSP90AA1|NSF|PHB1|PSMC1|PSME3|VPS35|SH3RF1|RNF128|AQP11,-0.31,MyList
GO Biological Processes,19,GO:0031346,positive regulation of cell projection organization,19_GO:0048518 positive regulation of biological process,-2.1,2.4,3,30293,360,389,11,2.8,0.84,2932|3320|3984|4131|5176|5361|8428|10787|11075|57154|81565,GSK3B|HSP90AA1|LIMK1|MAP1B|SERPINF1|PLXNA1|STK24|NCKAP1|STMN2|SMURF1|NDEL1,-0.31,MyList
GO Biological Processes,19,GO:0006457,protein folding,19_GO:0008152 metabolic process,-2.1,2.8,3.1,30293,219,389,8,2.1,0.72,3320|5203|5824|10471|80331|131118|131474|653505,HSP90AA1|PFDN4|PEX19|PFDN6|DNAJC5|DNAJC19|CHCHD4|PPIAL4A,-0.29,MyList
GO Biological Processes,19,GO:0018209,peptidyl-serine modification,19_GO:0008152 metabolic process,-2.1,3.1,3.2,30293,175,389,7,1.8,0.67,2932|5165|5599|6789|27347|57172|127933,GSK3B|PDK3|MAPK8|STK4|STK39|CAMK1G|UHMK1,-0.29,MyList
GO Biological Processes,19,GO:0098662,inorganic cation transmembrane transport,19_GO:0051179 localization,-2.1,2,2.8,30293,628,389,16,4.1,1,515|522|528|1327|3785|3786|6547|7386|9312|9512|9551|10476|10479|27345|27347|79085,ATP5PB|ATP5PF|ATP6V1C1|COX4I1|KCNQ2|KCNQ3|SLC8A3|UQCRFS1|KCNB2|PMPCB|ATP5MF|ATP5PD|SLC9A6|KCNMB4|STK39|SLC25A23,-0.29,MyList
GO Biological Processes,19,GO:0021953,central nervous system neuron differentiation,19_GO:0032502 developmental process,-2.1,3.1,3.2,30293,176,389,7,1.8,0.67,3251|5361|8543|9334|22911|81565|91137,HPRT1|PLXNA1|LMO4|B4GALT5|WDR47|NDEL1|SLC25A46,-0.28,MyList
GO Biological Processes,19,GO:0008608,attachment of spindle microtubules to kinetochore,19_GO:0051179 localization,-2.1,7.3,4.1,30293,32,389,3,0.77,0.44,22919|81620|81929,MAPRE1|CDT1|SEH1L,-0.28,MyList
GO Biological Processes,19,GO:0031110,regulation of microtubule polymerization or depolymerization,19_GO:0050789 regulation of biological process,-2.1,4.1,3.4,30293,96,389,5,1.3,0.57,4131|11075|22911|22919|50861,MAP1B|STMN2|WDR47|MAPRE1|STMN3,-0.28,MyList
GO Biological Processes,19,GO:0043254,regulation of protein-containing complex assembly,19_GO:0050789 regulation of biological process,-2.1,2.2,2.9,30293,417,389,12,3.1,0.88,830|2932|3320|4131|5599|8543|10787|11075|22919|55737|63908|80115,CAPZA2|GSK3B|HSP90AA1|MAP1B|MAPK8|LMO4|NCKAP1|STMN2|MAPRE1|VPS35|NAPB|BAIAP2L2,-0.27,MyList
GO Biological Processes,19,GO:0099072,regulation of postsynaptic membrane neurotransmitter receptor levels,19_GO:0065007 biological regulation,-2.1,5,3.6,30293,62,389,4,1,0.51,1175|3320|55737|81832,AP2S1|HSP90AA1|VPS35|NETO1,-0.27,MyList
GO Biological Processes,19,GO:0008637,apoptotic mitochondrial changes,19_GO:0009987 cellular process,-2.1,5,3.6,30293,62,389,4,1,0.51,1386|2730|10059|55737,ATF2|GCLM|DNM1L|VPS35,-0.27,MyList
GO Biological Processes,19,GO:0006099,tricarboxylic acid cycle,19_GO:0008152 metabolic process,-2.1,7.1,4,30293,33,389,3,0.77,0.44,50|5162|6391,ACO2|PDHB|SDHC,-0.25,MyList
GO Biological Processes,19,GO:0009582,detection of abiotic stimulus,19_GO:0050896 response to stimulus,-2.1,3.4,3.2,30293,137,389,6,1.5,0.62,1301|2776|6863|22911|51109|63982,COL11A1|GNAQ|TAC1|WDR47|RDH11|ANO3,-0.25,MyList
GO Biological Processes,19,GO:0016079,synaptic vesicle exocytosis,19_GO:0051179 localization,-2.1,4.9,3.6,30293,63,389,4,1,0.51,6857|9342|23025|80331,SYT1|SNAP29|UNC13A|DNAJC5,-0.25,MyList
GO Biological Processes,19,GO:0032535,regulation of cellular component size,19_GO:0065007 biological regulation,-2.1,2.3,2.9,30293,370,389,11,2.8,0.84,88|830|2932|3320|3984|4131|10787|27347|57154|80115|282679,ACTN2|CAPZA2|GSK3B|HSP90AA1|LIMK1|MAP1B|NCKAP1|STK39|SMURF1|BAIAP2L2|AQP11,-0.25,MyList
GO Biological Processes,19,GO:0000070,mitotic sister chromatid segregation,19_GO:0009987 cellular process,-2,3.4,3.2,30293,138,389,6,1.5,0.62,3619|22919|81620|81929|113130|128866,INCENP|MAPRE1|CDT1|SEH1L|CDCA5|CHMP4B,-0.24,MyList
GO Biological Processes,19,GO:0018210,peptidyl-threonine modification,19_GO:0008152 metabolic process,-2,4.9,3.5,30293,64,389,4,1,0.51,1386|2932|5599|27347,ATF2|GSK3B|MAPK8|STK39,-0.23,MyList
GO Biological Processes,19,GO:2001237,negative regulation of extrinsic apoptotic signaling pathway,19_GO:0048519 negative regulation of biological process,-2,3.9,3.3,30293,100,389,5,1.3,0.57,2730|2932|7001|10197|57630,GCLM|GSK3B|PRDX2|PSME3|SH3RF1,-0.22,MyList
GO Biological Processes,19,GO:0043467,regulation of generation of precursor metabolites and energy,19_GO:0008152 metabolic process,-2,3.3,3.2,30293,140,389,6,1.5,0.62,2932|7262|27166|55847|79085|131474,GSK3B|PHLDA2|PRELID1|CISD1|SLC25A23|CHCHD4,-0.22,MyList
GO Biological Processes,19,GO:0051648,vesicle localization,19_GO:0051179 localization,-2,3,3.1,30293,183,389,7,1.8,0.67,1780|8927|9342|10947|23025|29058|81565,DYNC1I1|BSN|SNAP29|AP3M2|UNC13A|TMEM230|NDEL1,-0.22,MyList
GO Biological Processes,19,GO:0098655,monoatomic cation transmembrane transport,19_GO:0051179 localization,-2,1.9,2.7,30293,644,389,16,4.1,1,515|522|528|1327|3785|3786|6547|7386|9312|9512|9551|10476|10479|27345|27347|79085,ATP5PB|ATP5PF|ATP6V1C1|COX4I1|KCNQ2|KCNQ3|SLC8A3|UQCRFS1|KCNB2|PMPCB|ATP5MF|ATP5PD|SLC9A6|KCNMB4|STK39|SLC25A23,-0.22,MyList
GO Biological Processes,19,GO:0009179,purine ribonucleoside diphosphate metabolic process,19_GO:0008152 metabolic process,-2,4.8,3.5,30293,65,389,4,1,0.51,1740|2821|3939|7167,DLG2|GPI|LDHA|TPI1,-0.22,MyList
GO Biological Processes,19,GO:0009135,purine nucleoside diphosphate metabolic process,19_GO:0008152 metabolic process,-2,4.8,3.5,30293,65,389,4,1,0.51,1740|2821|3939|7167,DLG2|GPI|LDHA|TPI1,-0.22,MyList
GO Biological Processes,19,GO:0071241,cellular response to inorganic substance,19_GO:0050896 response to stimulus,-2,2.7,3,30293,229,389,8,2.1,0.72,1740|3786|5176|5599|6857|7846|27347|79085,DLG2|KCNQ3|SERPINF1|MAPK8|SYT1|TUBA1A|STK39|SLC25A23,-0.22,MyList
GO Biological Processes,19,GO:0006066,alcohol metabolic process,19_GO:0008152 metabolic process,-2,2.4,2.9,30293,326,389,10,2.6,0.8,50|1109|1718|2224|4952|6721|7167|26002|51109|51573,ACO2|AKR1C4|DHCR24|FDPS|OCRL|SREBF2|TPI1|MOXD1|RDH11|GDE1,-0.21,MyList
